Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget
20827,Sarah Padilla,F,9th,Bailey High School,97,63,7,District,4976,3124928
22344,Meagan Baker,F,9th,Bailey High School,97,61,7,District,4976,3124928
17886,David Harper,M,10th,Bailey High School,97,60,7,District,4976,3124928
20338,Karen Petty,F,11th,Bailey High School,97,60,7,District,4976,3124928
18464,Laura Mercado,F,10th,Bailey High School,97,59,7,District,4976,3124928
21402,Debra Ryan,F,11th,Bailey High School,97,59,7,District,4976,3124928
20356,Brendan Mendez,M,11th,Bailey High School,97,58,7,District,4976,3124928
21309,Jason Logan,M,10th,Bailey High School,97,58,7,District,4976,3124928
22185,Nicole Rollins,F,9th,Bailey High School,97,58,7,District,4976,3124928
19851,Henry Lyons,M,11th,Bailey High School,97,57,7,District,4976,3124928
20020,David Luna,M,9th,Bailey High School,97,57,7,District,4976,3124928
20345,Dr. Jennifer Shea,F,9th,Bailey High School,97,57,7,District,4976,3124928
21925,Jorge Daniel,M,12th,Bailey High School,97,57,7,District,4976,3124928
22387,Dr. Jessica Love DVM,F,10th,Bailey High School,97,56,7,District,4976,3124928
22738,Edward Jones,M,10th,Bailey High School,97,56,7,District,4976,3124928
18042,Andrew Taylor,M,12th,Bailey High School,97,55,7,District,4976,3124928
18736,Mackenzie Miller,F,11th,Bailey High School,97,55,7,District,4976,3124928
19026,James Marshall,M,9th,Bailey High School,97,55,7,District,4976,3124928
20464,Zachary Williams,M,9th,Bailey High School,97,55,7,District,4976,3124928
20848,Lori Gaines,F,11th,Bailey High School,97,55,7,District,4976,3124928
18297,William Thompson,M,9th,Bailey High School,96,99,7,District,4976,3124928
18492,Tracy Rodriguez,F,9th,Bailey High School,96,99,7,District,4976,3124928
18849,Lucas James,M,12th,Bailey High School,96,99,7,District,4976,3124928
22685,Amanda Johnson,F,12th,Bailey High School,96,99,7,District,4976,3124928
19156,Tina Walker,F,10th,Bailey High School,96,98,7,District,4976,3124928
20036,Aaron Garcia,M,9th,Bailey High School,96,98,7,District,4976,3124928
21832,Jamie Jackson,F,12th,Bailey High School,96,98,7,District,4976,3124928
19989,Jasmine Russell,F,10th,Bailey High School,96,97,7,District,4976,3124928
20753,Ricardo Cooper,M,10th,Bailey High School,96,97,7,District,4976,3124928
22020,Tina Campbell,F,11th,Bailey High School,96,97,7,District,4976,3124928
22481,David Good,M,9th,Bailey High School,96,97,7,District,4976,3124928
18722,Tonya Saunders,F,9th,Bailey High School,96,96,7,District,4976,3124928
20065,Daniel Harvey,M,11th,Bailey High School,96,96,7,District,4976,3124928
20859,Linda Fischer,F,10th,Bailey High School,96,96,7,District,4976,3124928
22077,Vincent Mccoy,M,11th,Bailey High School,96,96,7,District,4976,3124928
18973,Heather Weaver,F,9th,Bailey High School,96,95,7,District,4976,3124928
19957,Adam Payne,M,10th,Bailey High School,96,95,7,District,4976,3124928
20021,Joann Kane,F,11th,Bailey High School,96,95,7,District,4976,3124928
22373,Brandon Brown,M,9th,Bailey High School,96,95,7,District,4976,3124928
22475,Bradley Martinez,M,9th,Bailey High School,96,95,7,District,4976,3124928
18308,Alfred Mcdowell,M,11th,Bailey High School,96,94,7,District,4976,3124928
21697,Jill Wheeler,F,12th,Bailey High School,96,94,7,District,4976,3124928
22342,Paul Padilla,M,12th,Bailey High School,96,94,7,District,4976,3124928
18044,Lauren Lee,F,11th,Bailey High School,96,93,7,District,4976,3124928
18159,Matthew Thomas,M,9th,Bailey High School,96,93,7,District,4976,3124928
20662,Jennifer Levine,F,9th,Bailey High School,96,93,7,District,4976,3124928
20691,Christopher Ramirez,M,9th,Bailey High School,96,93,7,District,4976,3124928
22783,Brett Gardner,M,10th,Bailey High School,96,93,7,District,4976,3124928
18169,Jesus Jackson,M,11th,Bailey High School,96,92,7,District,4976,3124928
18833,Barbara Jimenez,F,11th,Bailey High School,96,92,7,District,4976,3124928
19888,Gregory Schneider,M,9th,Bailey High School,96,92,7,District,4976,3124928
22190,Dr. Laura Thompson,F,10th,Bailey High School,96,92,7,District,4976,3124928
19335,Mark Taylor,M,11th,Bailey High School,96,91,7,District,4976,3124928
21008,Taylor Barnett,M,12th,Bailey High School,96,91,7,District,4976,3124928
21837,Jennifer Huang,F,9th,Bailey High School,96,91,7,District,4976,3124928
20216,Thomas Johnson,M,9th,Bailey High School,96,90,7,District,4976,3124928
21198,Kristopher Murphy,M,9th,Bailey High School,96,90,7,District,4976,3124928
18372,Sara Weaver,F,10th,Bailey High School,96,89,7,District,4976,3124928
19172,Christian Hunter,M,10th,Bailey High School,96,89,7,District,4976,3124928
19297,Katherine Rowland,F,10th,Bailey High School,96,89,7,District,4976,3124928
19817,Andrea Austin,F,12th,Bailey High School,96,89,7,District,4976,3124928
22554,Maria Ramirez,F,11th,Bailey High School,96,89,7,District,4976,3124928
18414,Matthew Lyons,M,10th,Bailey High School,96,88,7,District,4976,3124928
19203,Connor Cobb,M,9th,Bailey High School,96,88,7,District,4976,3124928
19538,Bethany Meyer,F,10th,Bailey High School,96,88,7,District,4976,3124928
18655,Tanya Ryan,F,11th,Bailey High School,96,87,7,District,4976,3124928
21173,Michelle Davis,F,9th,Bailey High School,96,87,7,District,4976,3124928
21486,Patricia Cohen,F,11th,Bailey High School,96,87,7,District,4976,3124928
21662,Rachel Diaz,F,10th,Bailey High School,96,87,7,District,4976,3124928
18446,Stephen Price,M,10th,Bailey High School,96,86,7,District,4976,3124928
19760,Charlotte Howard,F,11th,Bailey High School,96,86,7,District,4976,3124928
22841,Lauren Miller,F,10th,Bailey High School,96,86,7,District,4976,3124928
18593,Justin Wilson,M,10th,Bailey High School,96,85,7,District,4976,3124928
19350,Shawn Peterson,M,9th,Bailey High School,96,85,7,District,4976,3124928
19907,Amanda Ibarra,F,9th,Bailey High School,96,85,7,District,4976,3124928
20031,Cynthia Nelson,F,9th,Bailey High School,96,85,7,District,4976,3124928
18150,Anthony Pittman,M,12th,Bailey High School,96,84,7,District,4976,3124928
20635,Madison Li,F,12th,Bailey High School,96,84,7,District,4976,3124928
21707,Anthony Montgomery,M,11th,Bailey High School,96,84,7,District,4976,3124928
22668,Erika Ramos,F,12th,Bailey High School,96,84,7,District,4976,3124928
21083,Brian Armstrong,M,12th,Bailey High School,96,83,7,District,4976,3124928
18148,Laura Lindsey,F,9th,Bailey High School,96,81,7,District,4976,3124928
19413,Jordan Vasquez,M,11th,Bailey High School,96,81,7,District,4976,3124928
18357,Patricia Ho,F,9th,Bailey High School,96,80,7,District,4976,3124928
19442,Miguel Smith,M,9th,Bailey High School,96,80,7,District,4976,3124928
20425,Jennifer Cannon,F,9th,Bailey High School,96,80,7,District,4976,3124928
20766,Nicole Rodriguez,F,11th,Bailey High School,96,79,7,District,4976,3124928
21059,John Robinson,M,10th,Bailey High School,96,78,7,District,4976,3124928
21213,Donna Lopez,F,11th,Bailey High School,96,78,7,District,4976,3124928
20007,Melody Scott,F,9th,Bailey High School,96,77,7,District,4976,3124928
18107,Jonathan Tucker,M,9th,Bailey High School,96,76,7,District,4976,3124928
18383,Kari Charles,F,9th,Bailey High School,96,76,7,District,4976,3124928
20406,Maria Avila,F,10th,Bailey High School,96,76,7,District,4976,3124928
20892,Debra Gray,F,11th,Bailey High School,96,76,7,District,4976,3124928
21188,Jeffrey Roman,M,11th,Bailey High School,96,76,7,District,4976,3124928
18259,Stephanie Thomas,F,9th,Bailey High School,96,75,7,District,4976,3124928
20821,Seth Green,M,9th,Bailey High School,96,75,7,District,4976,3124928
22051,Charles Owen,M,12th,Bailey High School,96,75,7,District,4976,3124928
22298,Adam Griffin,M,9th,Bailey High School,96,74,7,District,4976,3124928
22436,Douglas Woods,M,9th,Bailey High School,96,74,7,District,4976,3124928
18553,Katie Evans,F,11th,Bailey High School,96,72,7,District,4976,3124928
19027,Jay Gray,M,10th,Bailey High School,96,72,7,District,4976,3124928
19191,Amanda Kerr,F,11th,Bailey High School,96,72,7,District,4976,3124928
20524,Zachary Gibson,M,12th,Bailey High School,96,72,7,District,4976,3124928
21851,Patricia Lopez,F,11th,Bailey High School,96,72,7,District,4976,3124928
21708,Mark Spencer,M,11th,Bailey High School,96,71,7,District,4976,3124928
18886,Amanda Cohen,F,10th,Bailey High School,96,70,7,District,4976,3124928
20143,Janet Chan,F,9th,Bailey High School,96,70,7,District,4976,3124928
20160,Joshua Brown,M,9th,Bailey High School,96,70,7,District,4976,3124928
22056,Morgan Gonzalez,F,12th,Bailey High School,96,70,7,District,4976,3124928
22065,Jason Fleming,M,9th,Bailey High School,96,70,7,District,4976,3124928
17892,Kenneth Juarez,M,9th,Bailey High School,96,69,7,District,4976,3124928
20050,Lisa Carter,F,11th,Bailey High School,96,69,7,District,4976,3124928
21266,Zachary Chavez,M,9th,Bailey High School,96,69,7,District,4976,3124928
22028,Amanda Nelson,F,9th,Bailey High School,96,68,7,District,4976,3124928
22799,Thomas Alvarez,M,9th,Bailey High School,96,68,7,District,4976,3124928
21456,Brent Reeves,M,10th,Bailey High School,96,67,7,District,4976,3124928
22754,James Esparza,M,12th,Bailey High School,96,67,7,District,4976,3124928
19055,Lisa Richards,F,9th,Bailey High School,96,66,7,District,4976,3124928
21004,Melanie Kent,F,9th,Bailey High School,96,65,7,District,4976,3124928
19221,Robert Greer,M,9th,Bailey High School,96,64,7,District,4976,3124928
19811,Nicole Mitchell,F,9th,Bailey High School,96,64,7,District,4976,3124928
20678,Mr. Ian Smith,M,9th,Bailey High School,96,64,7,District,4976,3124928
21766,Carol Duffy,F,10th,Bailey High School,96,64,7,District,4976,3124928
18598,James Smith,M,9th,Bailey High School,96,63,7,District,4976,3124928
18708,Veronica Gomez,F,9th,Bailey High School,96,63,7,District,4976,3124928
20401,David Ramos,M,12th,Bailey High School,96,63,7,District,4976,3124928
20542,Nicole Knight,F,10th,Bailey High School,96,63,7,District,4976,3124928
22218,Chelsey Jones,F,11th,Bailey High School,96,63,7,District,4976,3124928
22584,Robert Hooper,M,9th,Bailey High School,96,62,7,District,4976,3124928
19038,Emily Collier,F,9th,Bailey High School,96,61,7,District,4976,3124928
19206,Sherri Padilla,F,9th,Bailey High School,96,61,7,District,4976,3124928
19796,George Kaufman,M,10th,Bailey High School,96,61,7,District,4976,3124928
21514,Nancy Ross,F,9th,Bailey High School,96,61,7,District,4976,3124928
22136,Harold Peterson,M,9th,Bailey High School,96,61,7,District,4976,3124928
21534,Terry King,M,11th,Bailey High School,96,60,7,District,4976,3124928
18459,Rachel Davis,F,12th,Bailey High School,96,59,7,District,4976,3124928
20376,Stephen Fitzgerald,M,9th,Bailey High School,96,59,7,District,4976,3124928
22825,Renee Spence,F,11th,Bailey High School,96,59,7,District,4976,3124928
18436,Michelle Becker,F,9th,Bailey High School,96,58,7,District,4976,3124928
19998,Kelly Hopkins,F,9th,Bailey High School,96,58,7,District,4976,3124928
20426,Anthony Randolph,M,12th,Bailey High School,96,58,7,District,4976,3124928
21229,Justin Martinez,M,9th,Bailey High School,96,58,7,District,4976,3124928
21522,Carl Edwards,M,10th,Bailey High School,96,58,7,District,4976,3124928
22362,Carrie Davis,F,11th,Bailey High School,96,58,7,District,4976,3124928
22465,Sarah Johnson,F,10th,Bailey High School,96,58,7,District,4976,3124928
18987,Andrew Simpson,M,12th,Bailey High School,96,57,7,District,4976,3124928
19509,Daniel Castaneda,M,10th,Bailey High School,96,57,7,District,4976,3124928
21138,Mr. Jason Jackson,M,12th,Bailey High School,96,57,7,District,4976,3124928
20772,Amanda Moore,F,9th,Bailey High School,96,56,7,District,4976,3124928
18961,Joseph Hooper,M,12th,Bailey High School,95,99,7,District,4976,3124928
20573,Don Murray,M,9th,Bailey High School,95,99,7,District,4976,3124928
21874,Brian Robinson,M,11th,Bailey High School,95,99,7,District,4976,3124928
20316,Ruben Shea,M,11th,Bailey High School,95,98,7,District,4976,3124928
21551,Nancy Patel,F,11th,Bailey High School,95,98,7,District,4976,3124928
19743,Michael Kim,M,9th,Bailey High School,95,97,7,District,4976,3124928
21564,Jessica Meyer,F,12th,Bailey High School,95,97,7,District,4976,3124928
18995,Antonio Rodriguez,M,12th,Bailey High School,95,96,7,District,4976,3124928
19848,Brianna Wolfe,F,10th,Bailey High School,95,96,7,District,4976,3124928
20971,Amy Boone,F,9th,Bailey High School,95,96,7,District,4976,3124928
20360,Eduardo Santiago,M,9th,Bailey High School,95,95,7,District,4976,3124928
21308,Gina Curtis,F,11th,Bailey High School,95,95,7,District,4976,3124928
21311,Justin Miller,M,12th,Bailey High School,95,94,7,District,4976,3124928
21848,Terry Turner,M,10th,Bailey High School,95,94,7,District,4976,3124928
22665,Joel Sanchez,M,10th,Bailey High School,95,94,7,District,4976,3124928
19671,Jennifer Roberts,F,12th,Bailey High School,95,93,7,District,4976,3124928
20450,Mark Jackson,M,11th,Bailey High School,95,93,7,District,4976,3124928
18840,Roger Levy,M,10th,Bailey High School,95,92,7,District,4976,3124928
21584,Ryan Horn,M,12th,Bailey High School,95,92,7,District,4976,3124928
21841,Victor Burke,M,10th,Bailey High School,95,92,7,District,4976,3124928
22021,Andre Smith,M,11th,Bailey High School,95,92,7,District,4976,3124928
18979,Taylor Gamble,F,9th,Bailey High School,95,91,7,District,4976,3124928
19112,Laura Jones,F,10th,Bailey High School,95,91,7,District,4976,3124928
21039,Kathleen Owen,F,11th,Bailey High School,95,91,7,District,4976,3124928
21442,Kendra Smith,F,11th,Bailey High School,95,91,7,District,4976,3124928
22101,Jacqueline Chandler,F,10th,Bailey High School,95,91,7,District,4976,3124928
22468,Candace Palmer,F,10th,Bailey High School,95,91,7,District,4976,3124928
22579,Deanna Hughes,F,10th,Bailey High School,95,91,7,District,4976,3124928
18280,William Ramirez,M,10th,Bailey High School,95,90,7,District,4976,3124928
22253,Christopher Wood,M,12th,Bailey High School,95,90,7,District,4976,3124928
18338,Emily Martin,F,9th,Bailey High School,95,89,7,District,4976,3124928
19008,Kimberly Jacobson PhD,F,10th,Bailey High School,95,89,7,District,4976,3124928
18540,Joseph Hernandez,M,9th,Bailey High School,95,88,7,District,4976,3124928
19728,Daniel Cherry,M,9th,Bailey High School,95,88,7,District,4976,3124928
22844,Gabriel Ashley,M,9th,Bailey High School,95,88,7,District,4976,3124928
20847,Carolyn Mason,F,10th,Bailey High School,95,87,7,District,4976,3124928
20881,Tanya Turner,F,10th,Bailey High School,95,87,7,District,4976,3124928
22004,Jessica Foster,F,12th,Bailey High School,95,86,7,District,4976,3124928
22453,Robert Hill,M,12th,Bailey High School,95,86,7,District,4976,3124928
22628,Erika Peck,F,11th,Bailey High School,95,86,7,District,4976,3124928
18970,Brad Tyler,M,11th,Bailey High School,95,85,7,District,4976,3124928
21186,Dr. Terry Sanchez,M,10th,Bailey High School,95,85,7,District,4976,3124928
18379,Christopher Williams,M,11th,Bailey High School,95,84,7,District,4976,3124928
18466,Adam Walsh,M,12th,Bailey High School,95,84,7,District,4976,3124928
20814,James Sullivan,M,11th,Bailey High School,95,84,7,District,4976,3124928
20878,Kari Huang,F,9th,Bailey High School,95,84,7,District,4976,3124928
21086,Brandon Tanner,M,11th,Bailey High School,95,84,7,District,4976,3124928
21393,Tiffany Reynolds,F,11th,Bailey High School,95,84,7,District,4976,3124928
22487,Kimberly Giles,F,12th,Bailey High School,95,84,7,District,4976,3124928
19122,Miguel Johnson,M,9th,Bailey High School,95,83,7,District,4976,3124928
19285,Stephen Roberts,M,12th,Bailey High School,95,83,7,District,4976,3124928
21189,Jennifer Miller,F,11th,Bailey High School,95,83,7,District,4976,3124928
22044,Laura Barnes,F,10th,Bailey High School,95,83,7,District,4976,3124928
19183,William Salas,M,9th,Bailey High School,95,82,7,District,4976,3124928
21115,Jeffrey Robinson,M,11th,Bailey High School,95,82,7,District,4976,3124928
21858,Michele Coleman,F,10th,Bailey High School,95,82,7,District,4976,3124928
18173,Jennifer Schroeder,F,10th,Bailey High School,95,81,7,District,4976,3124928
21498,Ashley Berg,F,10th,Bailey High School,95,81,7,District,4976,3124928
21962,William Ward,M,12th,Bailey High School,95,81,7,District,4976,3124928
22168,Timothy Moss,M,12th,Bailey High School,95,81,7,District,4976,3124928
19213,Jason Perez,M,11th,Bailey High School,95,80,7,District,4976,3124928
19398,Katherine Edwards,F,9th,Bailey High School,95,80,7,District,4976,3124928
21560,Sarah Dennis,F,11th,Bailey High School,95,80,7,District,4976,3124928
21723,David Richardson,M,9th,Bailey High School,95,80,7,District,4976,3124928
18839,Kristina Cummings,F,10th,Bailey High School,95,79,7,District,4976,3124928
22233,Morgan Allen,F,9th,Bailey High School,95,79,7,District,4976,3124928
18539,Dr. Ryan Roberts,M,11th,Bailey High School,95,78,7,District,4976,3124928
19218,Fred Owens,M,12th,Bailey High School,95,78,7,District,4976,3124928
20003,Amy Gutierrez DDS,F,9th,Bailey High School,95,78,7,District,4976,3124928
20270,Kaitlyn Hansen,F,11th,Bailey High School,95,78,7,District,4976,3124928
22537,Taylor Fowler,M,11th,Bailey High School,95,78,7,District,4976,3124928
22577,Jessica Bradley,F,10th,Bailey High School,95,78,7,District,4976,3124928
18495,Yvonne Ware,F,9th,Bailey High School,95,77,7,District,4976,3124928
19930,Linda Herrera,F,9th,Bailey High School,95,77,7,District,4976,3124928
21660,Kenneth Carter,M,10th,Bailey High School,95,77,7,District,4976,3124928
22121,Kristy Miller,F,10th,Bailey High School,95,77,7,District,4976,3124928
20088,Nicole Taylor,F,10th,Bailey High School,95,76,7,District,4976,3124928
20341,Marcus Rush,M,9th,Bailey High School,95,76,7,District,4976,3124928
22252,Glen Montoya,M,10th,Bailey High School,95,76,7,District,4976,3124928
17909,Bobby Kemp,M,11th,Bailey High School,95,75,7,District,4976,3124928
